Transaction_ID,Product_ID,Store_Location,Quantity_Sold,Sale_Date,Revenue
495a8245-4b78-4a42-9fee-89fbf860a391,1027,South Albert,17,2024-01-20,426.81
37d5def5-c7f6-41ac-899e-bd0b0b8258b9,1040,Carterchester,50,2024-10-02,17.94
09712519-b36f-4537-b027-c7d917b2d73e,1012,Daviesshire,29,2024-04-03,126.2
8be4895f-5edf-40a8-a551-c323b6357812,1035,New Josephmouth,28,2024-04-26,144.18
6467a754-83b5-4ede-bca9-212f536a9fd5,1077,South Lucy,29,2024-07-25,225.4
f9b7383a-d1ad-4f1d-b043-5b9b5f1fa6b1,1015,Glenborough,10,2024-04-06,124.87
ca5e9d29-a3d2-4198-8b0e-5891fd64bb3d,1062,North Alisonport,40,2024-06-24,310.19
4d7d8ac2-47d2-4407-98ea-3236720fb059,1068,North Jillport,36,2024-10-20,497.84
45f39e45-6772-4e94-8e29-43c9879f2cc5,1047,North Jill,21,2024-01-05,367.86
167f376e-f9ff-4658-a8af-750355c2ccf4,1043,Johnville,1,2024-11-21,167.46
3406eb4b-747a-40f7-aac1-f4dc348e6a4a,1040,East Mark,41,2024-05-19,398.78
a15e258a-5b01-4079-8721-45afd94af3eb,1038,Brownchester,45,2024-06-09,90.43
0754b278-fd88-4696-aa46-65195add461c,1017,Oliviastad,47,2024-08-13,215.01
dda818be-02a5-418c-a266-9ee7b6197a95,1055,Port Georgina,7,2024-02-24,380.32
f67e4315-0ffe-4649-9489-ed0784ba9e41,1040,Lake Kate,49,2024-01-23,431.62
db876b6c-76c9-43e2-836c-ee14b7d21684,1082,South Philip,20,2024-11-12,453.33
dc2deb15-d8d2-43a3-afc0-825523032c5d,1054,Webbstad,50,2024-02-05,409.11
29846f42-865d-486e-8110-e2739bda342e,1036,North Harrymouth,22,2024-01-26,499.85
21b2b83e-c5d1-45cc-9f0e-3e38fb6e9e8b,1003,New Stephanie,50,2024-11-14,226.6
57e99de8-90bb-43c6-87d4-1a36b3ecb524,1046,Rebeccaberg,28,2024-01-05,24.64
ac192351-1a96-4dc9-a6e3-e1933fe35c4a,1088,Vincentborough,38,2024-03-03,493.47
bf391608-a37c-468e-bf92-d444b6ef0ece,1004,Neilfort,3,2024-04-24,189.76
0c6c9278-fbca-4439-b2cf-cf5c0ed7bd22,1037,West Tobyfurt,5,2024-02-11,189.24
3c9cdca1-c1f8-482b-bbf1-ce01e79861be,1037,North Jakestad,4,2024-06-30,194.84
97b3b819-1d4b-49cb-9fe5-83f196846360,1001,South Conorfurt,34,2024-05-02,219.1
1eec0a3e-bf6c-4779-aa05-6b3bcb037dee,1074,Blaketon,17,2024-05-07,32.38
d871694d-8a9a-415f-9b91-956147b5166c,1035,Port Amandatown,46,2024-07-19,198.32
1f30effb-0552-4ee9-b1de-f17935b09a22,1007,Kirstyberg,12,2024-07-26,185.38
9921b21e-792f-4b15-b0ed-16da4b59da19,1042,North Kayleigh,42,2024-03-08,263.95
ee0842cb-941d-4e05-8b9c-588b7c1c8ce6,1085,Lake Hughside,16,2024-08-30,23.68
635c04d8-0064-4f42-ad4c-083a09b7d1da,1001,Fowlerburgh,5,2024-10-25,258.09
9531f2e1-3fa9-482c-a52e-7955d92ac301,1055,New Hughchester,31,2024-03-06,39.33
3c856eb6-2497-45df-9c76-0dd06a42e849,1083,East Douglas,4,2024-05-19,278.02
17b94ab3-39f7-48ee-940f-9881ce4acded,1049,New Dianafurt,16,2024-02-24,85.11
13667fc4-9daa-4e88-bd8e-c74b4ef1aaec,1057,McDonaldland,9,2024-11-21,414.84
11d1f486-a974-477f-a0a0-135e575703be,1009,Saunderston,41,2024-04-18,101.04
7d306afb-dbac-46ac-8574-e3466edcc1c0,1010,Robertstad,12,2024-07-22,12.72
148aa3eb-1129-4338-9c9e-b5813878f6d6,1003,South Kimberley,47,2024-07-07,373.01
ff46aa70-edc4-4cae-a461-e29ca1c2e6a1,1088,East Stephanie,9,2024-09-08,464.73
46def087-cc7b-493e-86e6-8770848733ef,1023,Lake Mohamedborough,25,2024-11-05,371.37
ba1ab02f-d756-472a-8967-a8952b1d3844,1065,North Jemmaburgh,49,2024-04-17,316.35
87c87639-9f92-454a-9d8e-65fe8c9bc01e,1033,North Leahchester,7,2024-01-06,69.5
e83c9e52-b201-48a4-abf0-e62c6631a77c,1077,Kathleenside,16,2024-03-05,257.3
1d2d0e0d-3d61-454c-b4f6-84744ea6e4f8,1021,East Rosieburgh,14,2024-09-08,241.93
5982b6ce-0a4a-47ca-8736-9636d0f6f36c,1074,East Leon,34,2024-10-04,196.49
afd665d4-b385-4506-8e70-025d65660c18,1033,East Gillianborough,45,2024-11-06,203.13
996286d1-f044-41f2-ac64-251a85e56ec6,1054,South Mohamedfort,37,2024-02-04,210.53
0cef7227-ad1a-419f-bc17-b9777ad2fcfe,1010,New Sophie,16,2024-12-02,339.02
0d79d771-da42-4bcb-a0af-fb9ade59f0fd,1002,Waltershaven,27,2024-09-07,39.11
5d562a0f-9055-493b-b358-606334a38893,1011,North Deborahmouth,10,2024-07-03,439.38
3a8710d3-33bb-4ab2-9ad3-9fa7119e8b72,1081,North Leigh,18,2024-03-11,186.17
ed5a606e-a1d0-4603-bbe4-eea98f42658f,1078,North Tonyville,18,2024-06-01,216.98
9984a997-dd10-48b7-be3f-3bb2e76fba09,1074,Iqbalton,29,2024-07-24,231.56
3baab44b-ee67-4ef4-a86a-5fc9a0b796d9,1037,Dorothyborough,49,2024-07-20,47.47
30a883bd-9e10-4cc1-afc1-a6ca7c4a1218,1011,Lake Leighhaven,39,2024-09-23,150.94
255e7971-4e35-404a-9bfb-2ac2848de8a0,1063,East Glennville,29,2024-08-21,373.3
e124737a-f7d4-4e85-af95-6c28a9c7dff3,1011,Lake Graham,2,2024-04-27,194.76
8e465059-2daa-499e-b87c-2b6b118bea78,1067,New Bryanport,13,2024-06-05,243.8
213b5b34-39f5-4dbc-bbe7-b3ecbb22c159,1024,Lake Samanthaberg,16,2024-09-23,53.65
c2c0522f-b873-493d-bd05-852fa686fbe5,1070,Edwardschester,1,2024-02-21,424.32
9c06e04c-b600-4843-bd69-15623e0f3951,1060,Murrayport,29,2024-11-26,47.79
22457dea-ba90-4a44-9782-c05dd6a53942,1050,Turnerhaven,28,2024-09-07,91.7
6d360e0f-567c-4eea-bb62-517d789cac9c,1046,Katherineborough,27,2024-08-17,193.78
505245a1-a41c-44c9-919e-b4ddc0578b51,1080,North Stephen,8,2024-08-19,24.83
b00f4770-a11e-4672-832a-e388c32d3e4d,1032,Naomiberg,15,2024-07-28,81.21
ca1edcc9-7772-4b1c-bc19-bbe348c4e529,1082,Port Samuel,32,2024-04-03,242.85
c9229f23-688e-4162-a44e-9cc7ee780482,1014,Donnamouth,21,2024-02-10,111.05
593a6838-514d-46df-b712-9597df6ee976,1061,Millerfurt,11,2024-09-02,64.88
ba753b52-9b78-415d-a0f2-270c20a8d2e4,1070,Matthewshire,28,2024-03-30,337.93
4a139388-9dbe-4a1f-9e2f-53e678a7ae06,1051,West Kelly,7,2024-01-30,433.64
d267e886-99f5-4e8f-8cfb-c4056d5585d5,1021,East Chloe,40,2024-10-24,144.61
29881ffa-3c1f-4322-a457-ec29fc40614c,1048,East Rita,14,2024-02-20,339.99
109189a5-2c3b-415e-8f40-7ee7abd43ed8,1069,North Brandon,40,2024-10-27,279.16
bd3aafe6-e550-403b-87c1-a45523e3f552,1074,North Gailtown,30,2024-08-26,16.45
f2049a4a-3366-4ae4-a19a-ce065593c6e8,1013,Nortonbury,45,2024-11-05,424.07
f0b91c9a-9c6c-470d-80ee-7ad8e0f9a4fc,1021,East Aaron,39,2024-05-05,292.89
5a7b9cec-7f83-4fa7-b97c-75919a6299b5,1037,Morrisstad,15,2024-01-05,151.67
2017ca65-047b-4de9-bdee-0391d11fab25,1067,Willisberg,11,2024-01-10,352.82
7a4e5b1d-3854-4844-992c-78a9248b5606,1060,Lake Kirsty,4,2024-06-01,137.15
480a3e77-9a1d-4ac1-8e9f-cd76e36e7926,1036,Robinsonfort,20,2024-01-23,480.89
511c9b87-1bd6-4e70-a820-2a9f9c9fc3a6,1034,Jenkinsfurt,24,2024-01-11,482.63
4c82ccd9-ebc7-42e9-b210-e1a82c74198c,1060,Colinshire,50,2024-04-16,388.79
a1b781c6-acae-47a3-9373-f5ea81da2adb,1006,Port Marie,35,2024-02-20,108.96
243aea3a-3e2b-4339-b5f8-a2b731418370,1078,West Aliceview,13,2024-07-10,74.06
d19952b9-4f04-407a-9732-4f16964ebab7,1042,West Carol,20,2024-08-08,231.34
c9d56653-b1bb-46db-9f7f-2dcaf0658baf,1022,Lake Linda,41,2024-05-22,122.16
71ff404d-2004-4b8e-bccc-eac43f24b213,1015,Lake Alexanderland,21,2024-09-07,65.04
7898740e-b5b5-40fe-9cf3-f71661711e54,1073,New Linda,7,2024-08-06,156.55
b47d3e16-4004-44aa-af76-0571875899ab,1049,West Alexandermouth,37,2024-04-06,425.61
fc6045ae-132d-4d4b-bfea-3b718e2bb32e,1026,Marcuschester,19,2024-05-04,24.32
eda13fe5-f081-4110-9cd5-83ee7051fad4,1068,New Aaron,34,2024-04-02,99.38
bfcdb8d3-173c-4d64-9c23-8d2918d4ca59,1076,West Leontown,44,2024-10-18,244.96
f2a3f330-8f5a-4141-9790-52767fa7aeb9,1023,East Benjaminhaven,15,2024-11-26,166.53
443c72da-cd49-4970-a76c-980feef4c76b,1034,Donaldchester,43,2024-10-17,164.85
44606801-23fe-4c15-9c07-01d8bda90f59,1065,Cookville,23,2024-04-15,188.02
18e51dd7-0252-4e9a-9cf1-67624d90dd86,1039,West Marianview,44,2024-08-22,387.66
b1db8576-44ad-4ecd-ae75-12016330074c,1005,Knighthaven,38,2024-02-16,498.92
23be42c1-9bf0-469f-805a-aaa38e7cc880,1032,West Dominicville,9,2024-02-28,266.08
8e4e6bde-9500-46a6-86ba-a103b75a4de1,1014,Lake Rebecca,27,2024-11-13,497.71
5dad4f06-e19e-453d-964a-19bb54be3a01,1060,Lake Jillchester,37,2024-10-16,442.5
e1f4cb8a-4c8d-4b9e-b0ef-5846c8107cc2,1025,Harrisonport,21,2024-11-08,482.79
d571345e-5bf2-4eff-a754-7ba00a9c421a,1034,North Sylvia,19,2024-03-05,208.62
6339a0fc-801d-4cd5-abbf-c54b882ec1e4,1079,Joanborough,21,2024-10-23,24.81
03a6efc1-2557-4d49-bfcb-dffe323e1e74,1065,South Judithburgh,47,2024-02-06,91.2
6c4da9e8-b4bc-40ec-a5c2-a9238c879fe1,1028,Singhshire,44,2024-01-19,327.83
29ad2561-f3e3-4a62-bf5d-69063a54f9d5,1079,South Christineville,26,2024-07-04,369.25
bf03a6fc-940c-420e-91c0-cfedcd8fde36,1039,Lawrencechester,17,2024-10-08,429.73
6e674ea7-e26f-452f-93fb-683326c5ba57,1004,Bondmouth,7,2024-08-17,195.82
375ca7b8-c6c7-49b2-93b8-879c8de7529b,1014,Rosemarychester,45,2024-06-06,386.73
c39171df-0b50-4f71-9705-a389fc8c639f,1065,Amyport,49,2024-10-09,214.64
304e6685-a286-465b-87ef-f520fd04317c,1007,Port Donnafurt,49,2024-02-07,207.2
3f9903b6-f434-434e-89df-d881872b0570,1067,South Reeceport,5,2024-02-25,392.41
5094bac8-6a86-4a97-b4c9-0db4b9d81ed6,1025,Joelfurt,28,2024-03-08,201.27
b5436db4-5ede-40d4-a83b-c8fb459d841e,1017,Lake Marcuschester,45,2024-05-24,211.78
5e2ae22a-5867-4def-b03b-35323de7dfe5,1045,Port Glen,46,2024-11-15,497.82
1f5c5b88-00b4-406d-81bf-847467f4cd82,1063,Murphyport,10,2024-06-09,22.0
a11772c2-761f-4169-bbb2-356befb97cac,1056,East Clarebury,24,2024-07-02,169.2
8f824ecf-0270-4244-aadd-9d5c5a44c263,1082,Lake Alexandra,8,2024-01-28,147.87
a77e79af-32b1-49f2-9b07-b89d19a793f5,1007,Jacksonland,9,2024-07-28,305.51
bbcf8f5f-f6af-421d-a4e7-9aa498764405,1048,New Emily,39,2024-04-06,444.13
4e282cc9-4434-4a60-a288-8226c47b47a9,1085,Guyburgh,47,2024-07-07,231.35
d50caca6-0d4b-444e-9bbc-a2820e4f9774,1014,South Annbury,26,2024-03-03,259.87
926cb3b7-37d4-4a5a-97e3-d6b799aee99c,1050,Cooperborough,31,2024-08-23,477.01
b7ebd92d-532d-4ee1-b8a1-b6b82592b31c,1045,New Jane,18,2024-08-21,274.91
d8a829e3-fb1e-49dc-b330-5e0a24026cfc,1021,South Janetburgh,8,2024-04-07,272.64
8e4b858a-2493-4e95-bc37-d638c336cce7,1021,Richardsberg,27,2024-01-25,24.81
1960d70f-a8a4-45ea-9e8a-3805a3cbc824,1034,North Damien,44,2024-08-17,242.52
1fd8bd0b-0432-41cd-b8ac-291ee970333b,1032,Prestonfurt,39,2024-07-31,171.34
1a663b52-a03b-4d9d-b2c7-f84a6acde642,1013,Ryanview,35,2024-03-19,292.87
15406b14-e856-45a2-8987-c1064acb2586,1066,East Valeriemouth,38,2024-05-16,184.04
1384d66d-a0d4-47ff-bad9-73428f10bdcd,1066,South Patricia,36,2024-05-13,488.99
93ff8a7e-fab9-4cbb-ba54-6af15d1aa952,1003,Staceybury,8,2024-01-21,63.38
7fa15870-c711-4f4b-94cc-1095eaa1ee1f,1035,Lake Jack,19,2024-10-20,144.11
520ad46e-b162-40d3-a819-a95a2937a1d3,1066,North Joannastad,33,2024-10-23,453.12
57b062d7-3e09-4ef9-a910-7b6734ef7fca,1077,East Albertchester,3,2024-12-07,190.5
c9c3bbd9-cc0a-4593-97fb-b4d17d3acd48,1044,Paulmouth,39,2024-03-07,201.82
3ad189ea-4d9f-4e23-92be-a2f32d95788d,1025,Janetville,35,2024-02-18,158.35
e608518f-eeec-43d9-8ce8-937435b5dbd4,1024,Mohamedmouth,13,2024-08-11,361.67
0c036c43-bb95-4a68-92c3-0f23954e99a4,1048,Hiltonchester,20,2024-02-21,385.18
17ab2617-13e4-4183-9491-43a6729a36c7,1061,West Joshua,26,2024-08-05,24.35
efb33dfa-a898-4cde-885a-08c3c44338f3,1041,West John,44,2024-03-26,54.01
3c4088cf-ed06-490c-9cd2-1286c83e5766,1050,Kellytown,30,2024-09-18,10.13
76b7dfee-1f46-4257-95ab-b695c93dbadd,1032,Hazelberg,26,2024-09-29,32.38
bf2e8339-f150-4e3f-bd4c-dc5fc99afc4a,1048,Port Alicetown,23,2024-03-15,404.52
9ed0977b-17b2-4e55-aea2-ed6f93ef7c05,1079,Wilsonborough,3,2024-06-13,282.03
149f466a-208f-467b-8283-282982004247,1066,Patelland,36,2024-07-31,323.05
7b082a10-5178-4c6c-ad10-3eaaa24d3157,1056,South Thomas,47,2024-07-04,376.51
049f1078-7748-41f3-8fd8-e6604144cb85,1038,Smithstad,25,2024-06-24,431.85
a3913d75-fffd-47fc-b13b-ca3f296c3779,1006,Nichollsmouth,25,2024-02-01,464.16
5421c42d-2d14-4aad-bb86-4bbbd2872e93,1018,Buckleyhaven,39,2024-07-22,291.4
9458da7a-9578-4fc6-ba2d-2be8c0778946,1005,Scottside,1,2024-01-08,464.46
308d3084-c3e3-4d49-b615-1f8fb5100d0f,1035,South Ashleigh,28,2024-03-01,471.71
ed32981b-dad9-4ac7-9677-907be72d66c2,1053,Evansland,2,2024-11-22,260.04
bbabfdf7-8deb-42a5-899a-7e7f68afc581,1088,Stewartbury,9,2024-04-29,82.76
13870342-c09b-4129-bc7d-ca1edd9c500b,1076,Rosiefurt,32,2024-03-19,290.05
622f5251-0e67-4170-a5ec-99b58d13dd28,1063,West Lorraine,1,2024-07-12,403.01
cc097f1b-c3b6-47e7-9f2b-a6c66691f66f,1060,Mistryfurt,49,2024-11-07,476.3
e0a0a762-214f-4936-9621-bc01ea8bb322,1004,Dominicbury,18,2024-04-21,354.33
40768b39-0ee4-43e3-9fb7-8a095dcece14,1056,Walkermouth,37,2024-11-17,118.52
32fca353-bd5c-4188-8a2a-c2df6e742c94,1054,Robsonmouth,43,2024-01-19,326.05
5bc34ae7-0ec0-48bc-ba66-2fa93473d88b,1018,West Kayleighfort,27,2024-02-02,100.15
0460372e-093d-4ad8-8d05-aca995588575,1080,Pamelaton,7,2024-01-25,123.19
cefeae86-d5cb-4f4e-ad73-cc79078f640a,1009,Suttonhaven,35,2024-05-08,401.88
d41caf9f-3930-46ba-ad3e-3759f98ac5d7,1041,Port Martinburgh,46,2024-08-08,297.62
6bfa32a0-b4ab-4387-bfe3-a60a36dd5548,1049,Chamberlainfort,22,2024-02-14,338.34
af92eaa0-452b-43a5-bdd1-b31050978d2a,1073,Haywardport,13,2024-02-29,349.6
8cbe540c-6269-486e-8dec-561165f4a3e8,1004,West Kate,26,2024-03-06,343.95
0f254cb6-34f4-43c6-a094-c301864b98ef,1082,Leonardchester,50,2024-07-11,250.82
05e7489d-333a-4d42-8582-5e197a305295,1058,Hutchinsonborough,49,2024-05-29,278.98
94433641-cedc-4a50-a47d-32d93a1dfff2,1001,New Diana,26,2024-07-20,77.21
276e9d76-d52b-4b4d-97f9-1929eed1cb4b,1087,New Bryan,48,2024-03-10,50.44
1ad62526-f0e2-4693-b285-6494458f0859,1074,North Maxtown,40,2024-10-26,318.17
41450598-8bea-4a75-8c40-763ff45dd7e0,1065,South Kerry,14,2024-07-28,202.57
b53f4e26-d06a-44be-aa98-1b133e58ebb4,1073,Jaynehaven,10,2024-12-01,340.03
8ea814dd-6ee2-411d-abbc-ae9bf740883f,1010,New Damianfurt,28,2024-02-24,101.61
381faa3b-4bae-4991-8781-83bca7a6c1bd,1087,Turnerfurt,34,2024-11-30,233.52
851bbed7-2375-4bd7-aa41-eaec747fd442,1010,New Martin,13,2024-10-26,499.19
2e3fa643-c925-4f8e-8d73-21539f7fdc8e,1017,Lake Wendystad,5,2024-01-12,188.54
20ca158a-e335-4edc-ac08-c3937910bd6a,1025,New Elliot,50,2024-11-06,186.14
7acc9e43-c936-4f28-a88a-4f3a87828a19,1009,Rhysborough,14,2024-06-06,112.03
743f34e6-b528-4af4-ac98-f63c91ccee67,1072,Kaurchester,24,2024-02-12,448.33
a0e75781-efd1-40e0-9adc-9a44dc39b216,1083,Wilsonton,22,2024-04-11,215.59
25ec6e25-2a69-4508-90fc-420e42d8a5f5,1069,West Abbie,50,2024-02-17,447.71
d6520cf3-13a3-4142-bfb9-1520228ca1e7,1036,Vincenthaven,2,2024-05-12,380.9
5ce7e587-9081-4053-b0a6-4a986b900684,1011,Hodgsonmouth,48,2024-09-18,263.6
35a1ce8e-f829-44d7-936d-cf5cade912c2,1008,Duncanstad,47,2024-04-17,204.83
1b74dfec-df86-4935-9a58-7756c28dfe55,1021,North Barbara,14,2024-01-31,207.74
3c868eff-8fd3-45d3-b40d-3fad823c105d,1023,Aimeeberg,39,2024-11-04,284.83
f175f231-6458-4c43-8e79-bd4cc31694c8,1024,Smithside,20,2024-07-08,235.28
438e9be7-0289-4be5-8b51-2248849e8c02,1080,South Paige,7,2024-08-26,493.82
6ebfdb8d-9a32-42bb-b9f6-6f9d58f67638,1046,Morriston,29,2024-07-12,170.88
5b03ab3e-634e-4c19-95b7-7f4bcde60aa0,1065,Martynfort,20,2024-11-12,158.79
64ef37cd-a72a-488b-a060-ec0f7550b448,1002,Clivefort,50,2024-02-20,92.45
3627b72c-7b61-4a8e-8dc1-9ca45a270ce4,1077,Lorrainehaven,19,2024-02-09,227.97
07fe882a-63b4-47b6-af4e-ac0ecd25d2f2,1021,Jemmaton,6,2024-01-03,113.35
bef3e810-529c-4445-9034-88ac4c94f138,1017,East Victoria,20,2024-05-16,15.82
404efa49-7f3d-4e9d-a1ee-cdcf486dfe31,1013,New Thomasburgh,9,2024-01-19,137.39
c867cd4d-bdca-407b-8fe7-cea5521cfb64,1082,Daviesshire,45,2024-08-17,257.16
50b62046-e3a2-4b92-b8f0-0e6852042d3e,1003,Lynnstad,7,2024-06-27,467.24
38efacd5-e788-49ed-be5e-eaf1b68f410f,1074,Collinston,9,2024-06-26,51.34
ce8acef5-d49b-452a-ba14-9718ce790953,1023,Davieschester,25,2024-04-14,100.27
1a19d36b-1623-4602-922f-6c9b08786a81,1086,North Marian,36,2024-11-02,418.36
8848b34d-e76d-4c1b-bb8f-81181fd95712,1082,North Oliver,44,2024-07-15,193.83
345525c5-d3e0-43ba-a1e0-af0feec2aaa9,1053,West Rossmouth,5,2024-11-02,191.64
bb8a4f5d-856e-49c0-b5a3-fca5c0e93d82,1059,Birdfort,37,2024-07-06,25.92
1c033bc8-fedd-4478-b2cd-7f3027fd8018,1084,Josephineport,34,2024-10-02,122.63
8180441a-4253-4f4a-91e9-e355af2bde6c,1041,East Barryshire,5,2024-11-02,353.57
f5745430-7be4-4f67-a855-e1ac89094892,1075,Richardsfurt,46,2024-05-12,403.18
fe6aefc6-917b-4416-b22b-d84de844acba,1064,West Leighside,13,2024-01-28,490.16
a892a6f9-6d23-46a2-9aa2-e910d38f8ac0,1023,Pearsonview,48,2024-06-15,417.57
ddb37d8b-03a2-43a9-907a-80a653af5e57,1016,Brettland,45,2024-08-06,74.9
d1d85656-c9f8-4cac-a092-a328c41779ff,1017,South Joshuafort,7,2024-10-27,455.49
1df55005-b3c9-4e05-82e0-7ee9c95e52ef,1032,North Leanneburgh,34,2024-05-16,126.15
a930c003-8d27-43ed-b67a-59697332a73e,1083,New James,14,2024-09-17,346.23
d58879da-3686-42d1-9ed8-f5fe2ecbb1ee,1075,Woodsshire,48,2024-07-18,212.85
4c3eb1b1-dc2b-4ebb-ac8c-f3c98419be31,1046,East Guyport,23,2024-08-16,449.41
87637a96-5c01-4bf9-892f-7afcf7c787d6,1053,Josephmouth,38,2024-07-04,326.31
e6197da3-e870-473a-aa93-49b478d45e2c,1053,Priceberg,14,2024-05-09,16.39
2cb7ec45-8358-476b-b38c-49d6c14db4c3,1075,Lake Abigail,16,2024-09-29,191.15
7a3dfc77-6f26-4cfe-b44a-6adb2ca85737,1071,Rosetown,45,2024-05-17,85.9
f0f63e93-ba53-419d-a037-691b4db32411,1051,Lynnburgh,1,2024-01-28,191.27
07d6f270-4bf3-48d8-a51f-b4754ab99482,1021,Woodsfort,2,2024-07-29,393.72
b6f69f01-67f1-44fb-8a92-7aa2b8c5c9a8,1068,New Jeffrey,42,2024-02-15,59.42
530c304e-b3f8-47fb-9432-48303714fcce,1065,Lake Mohammedview,2,2024-09-15,190.47
22e61bda-16a4-4841-bfaa-64730f9cfce8,1067,North Carlstad,1,2024-07-29,496.33
e3925e55-3a1c-4b35-857e-7f223a649c81,1084,Edwardsfort,44,2024-07-30,419.54
566b38ec-da14-4f1b-8761-b8cc97629026,1089,West Keithstad,22,2024-09-22,463.61
0b04e340-0258-4993-9648-8c458dd0d285,1003,Pooleton,9,2024-10-18,392.19
63c0212e-dea2-4b93-bd23-964cfb0f89b3,1006,Gillton,16,2024-02-20,326.22
260dd708-90b0-4340-b6e6-abe43ce74999,1009,West Ruthchester,30,2024-03-12,158.44
763bf68d-1a8d-4dbc-a2c0-7d27ccbac751,1087,Port Jamiemouth,49,2024-04-05,403.32
b8dd73eb-9266-4ce2-9c47-8cfc3bb7c8ca,1021,Port Ashleigh,16,2024-09-02,239.42
bbff25a0-7cd9-486b-8e59-415ff94be354,1008,Port Josephineborough,47,2024-02-27,19.3
c4bbd6a0-1f85-485b-80dc-b0b437d77229,1051,Elliotthaven,41,2024-04-27,236.0
1a1414fc-37db-4eca-965a-f7a9c3c4ce0a,1004,Julianmouth,4,2024-07-26,25.97
d3ab3a47-e495-41f4-b9df-d110a3637237,1024,North Sarah,3,2024-08-15,453.21
924dcfff-9f0e-4575-b84a-197445994588,1087,South Jordanfurt,6,2024-07-28,391.45
eba90940-234b-4737-be3f-9a8327dfe909,1017,West Duncan,30,2024-02-07,266.1
d5ec7c9e-ad3a-45fe-a411-74adf3f1c660,1030,Teresafurt,47,2024-09-25,278.75
e7479947-01a6-488d-a93e-34a467a0524c,1012,Clarkeshire,24,2024-06-27,166.87
4be651f5-11c0-4153-b2e3-18eaf3c88e8b,1023,Daviesshire,4,2024-10-31,458.9
6adc2ca1-5a86-4646-852d-381b00d3f1d3,1024,South Jade,1,2024-07-24,241.05
420ee1ab-59f2-4b0f-9644-de0516856027,1032,Lake Ben,41,2024-01-15,88.74
8b8768ce-5a01-4402-8b98-6a80a89dc29c,1012,West Jade,34,2024-04-29,472.73
72fd3968-7630-407c-ae28-b74d182e9fdb,1042,East Keithshire,40,2024-07-21,427.31
906c0852-afa9-4b15-bf53-d07555923c6d,1041,Leannefurt,12,2024-07-26,190.04
cdb8e362-2071-48d2-88dc-8283e01d8d93,1049,South Charliebury,12,2024-11-07,415.07
c129294f-dd57-4a87-9605-466270e84b18,1058,West Rosemaryberg,21,2024-01-02,486.62
2d829755-b42b-4d30-910b-55435a5755f2,1043,Gregorymouth,1,2024-04-20,287.15
c046cd06-c0cb-4f2d-97b4-7a7bd23e71ee,1020,New Ian,14,2024-11-24,91.78
9c019db8-0e10-4248-aae7-fe317ee7a64a,1063,East Juliehaven,41,2024-11-19,70.97
343d6e1d-8fb0-4946-a438-2cc243d4476e,1052,Janeland,27,2024-02-06,136.55
9138aceb-d0b0-49f8-a5fd-005c0b3ce897,1079,Elliotborough,21,2024-05-18,368.82
81b67cd0-7ded-4ce1-8215-467361549dcc,1047,Kylestad,18,2024-05-25,144.46
948ab3cd-7e8d-4326-9595-5cad40396d92,1078,Powellmouth,7,2024-07-14,425.65
0b426e86-2220-4af0-8a33-cb8b060c62ba,1007,West Hugh,23,2024-12-08,408.29
8d2b3d03-4611-44e0-a4cd-b9c7b860ee99,1026,Frenchmouth,13,2024-03-15,334.63
fba4af01-2de7-43aa-97ea-f52db2798b19,1067,Harrietfort,16,2024-11-30,23.44
63790cef-7930-4abf-88df-359cbc11d194,1014,New Lawrencetown,31,2024-02-22,41.47
15d22068-7c1e-4833-bcaf-febfb87701c6,1005,Sarahberg,50,2024-01-10,314.81
437b04f6-daee-42f4-acc8-e1a94b40cb07,1076,Fosterborough,3,2024-09-21,450.91
4e3e3848-daab-44d9-a2ba-082a76b74cd5,1012,Jodieborough,50,2024-05-03,372.11
d1d17365-db60-4b17-890b-c2f4cd7a6f21,1003,West Jack,28,2024-03-23,467.44
240cddf9-8e40-4def-a93b-043d8834e6c3,1076,Charliehaven,25,2024-04-26,268.38
ff5a61d9-d5ac-437e-9c64-db567bbf81cd,1023,Lake Charlie,1,2024-10-05,357.87
a96875c4-29cf-4a42-aa22-59570000d4f0,1084,Dominichaven,17,2024-01-10,297.87
c5676b98-19e2-463f-9edf-27daef2c07c3,1008,East Denismouth,29,2024-03-20,454.43
416fa53c-4abf-4990-916d-edb8a16c2c15,1070,South Alextown,23,2024-04-09,388.73
a463720a-1608-4704-9043-76acfa6d4882,1029,Port Carolyntown,50,2024-01-06,329.38
c02245ce-2d69-403f-a4df-fcb2f9029a2b,1041,Port Rhysside,49,2024-10-06,465.82
ac8672f7-1212-43b0-8c35-87ebfd35999b,1030,Perryport,11,2024-01-21,122.31
cb3cd18a-7df9-44b1-bce6-1fec9192efad,1063,Lake Alexandraton,35,2024-06-17,71.75
50a029d8-fd15-4fe4-bea4-3f60ac7da58e,1061,Richardston,50,2024-10-05,429.17
4ce8c5a1-731d-4d21-9c68-9027a234ecdd,1070,Andreafurt,3,2024-08-11,313.87
7dfcda24-8db0-49b6-b749-35bd206a6a1a,1070,Callumberg,2,2024-01-28,121.57
04cdff68-96a7-4a81-8807-05d251520edb,1053,Port Stephenside,50,2024-09-16,205.25
d0148515-ac79-44dd-9aa0-26eb9be70f15,1080,Terenceton,21,2024-09-11,261.06
68234952-e0f0-436a-b754-b7cf425e8489,1017,Robertsonland,33,2024-07-09,299.89
